ModChr,ModStart,ModEnd,Strand,ModID,ModType,Motif score,Support Num,Cell/Tissue,Seq Type,Transcript ID Num,Conserved Sites Num,snoRNA List,Writer Name,source_table
21,8399770,8399771,+,Nm_site_4204,Cm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD50A,na,RMBase_2O-Me
21,8399785,8399786,+,Nm_site_4208,Gm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD50A,na,RMBase_2O-Me
21,8400546,8400547,+,Pseudo_site_3150,Y,noScore,3,cytosolic,na,5,0,SNORA6,na,RMBase_v3_human_original
21,8400548,8400549,+,Pseudo_site_3151,Y,noScore,3,cytosolic,na,5,0,SNORA19,na,RMBase_v3_human_original
21,8400604,8400605,+,Pseudo_site_3152,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
21,8400610,8400611,+,Nm_site_4216,Cm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD88A;SNORD88B;SNORD88C,na,RMBase_2O-Me
21,8400643,8400644,+,Pseudo_site_3155,Y,noScore,3,cytosolic,na,5,0,SNORA31,na,RMBase_v3_human_original
21,8400653,8400654,+,Nm_site_4225,Gm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",5,0,SNORD87,na,RMBase_2O-Me
21,8400667,8400668,+,Pseudo_site_3156,Y,noScore,3,cytosolic,na,5,0,SNORA23,na,RMBase_v3_human_original
21,8400669,8400670,+,Nm_site_4228,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD46,na,RMBase_2O-Me
21,8400671,8400672,+,Pseudo_site_3157,Y,noScore,3,cytosolic,na,5,0,SNORA74A;SNORA74B,na,RMBase_v3_human_original
21,8400673,8400674,+,Pseudo_site_3158,Y,noScore,3,cytosolic,na,5,0,SNORA74A;SNORA74B,na,RMBase_v3_human_original
21,8400677,8400678,+,Pseudo_site_3159,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
21,8400679,8400680,+,Pseudo_site_3160,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
21,8400691,8400692,+,m5C_site_29697,m5C,noScore,1,cytosolic,na,5,0,na,na,RMBase_m5C
21,8400694,8400695,+,Nm_site_4233,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD15A;SNORD15B,na,RMBase_2O-Me
21,8400717,8400718,+,Nm_site_4238,Cm,noScore,3,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD10,na,RMBase_2O-Me
21,8400727,8400728,+,otherMod_site_678,Ym,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
21,8400731,8400732,+,Pseudo_site_3162,Y,noScore,3,cytosolic,na,5,0,SNORA54,na,RMBase_v3_human_original
21,8400734,8400735,+,Nm_site_4246,Am,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",5,0,SNORD30,na,RMBase_2O-Me
21,8400739,8400740,+,Nm_site_4251,Am,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD79,na,RMBase_2O-Me
21,8400750,8400751,+,Nm_site_4256,Cm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD74,na,RMBase_2O-Me
21,8400753,8400754,+,Pseudo_site_3163,Y,noScore,3,cytosolic,na,5,0,SNORA58,na,RMBase_v3_human_original
21,8400760,8400761,+,Pseudo_site_3164,Y,noScore,3,cytosolic,na,5,0,SNORA62,na,RMBase_v3_human_original
21,8400762,8400763,+,Pseudo_site_3165,Y,noScore,3,cytosolic,na,5,0,SNORA62;SNORA8,na,RMBase_v3_human_original
21,8400793,8400794,+,Pseudo_site_3166,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
21,8400796,8400797,+,Nm_site_4265,Cm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",5,0,SNORD47,na,RMBase_2O-Me
21,8400808,8400809,+,Nm_site_4268,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD12B;SNORD12C,na,RMBase_2O-Me
21,8400829,8400830,+,Pseudo_site_3167,Y,noScore,3,cytosolic,na,5,0,SNORA3;SNORA45,na,RMBase_v3_human_original
21,8400834,8400835,+,Nm_site_4273,Um,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD52,na,RMBase_2O-Me
21,8400853,8400854,+,Nm_site_4276,Gm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD111B,na,RMBase_2O-Me
21,8400868,8400869,+,Pseudo_site_3168,Y,noScore,3,cytosolic,na,5,0,SNORA3,na,RMBase_v3_human_original
21,8400951,8400952,+,Nm_site_4283,Gm,noScore,3,cytosolic,na,5,0,SNORD102,na,RMBase_2O-Me
21,8400963,8400964,+,Nm_site_4284,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD75,na,RMBase_2O-Me
21,8401105,8401106,+,Nm_site_4288,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD31,na,RMBase_2O-Me
21,8401136,8401137,+,Nm_site_4290,Um,noScore,3,cytosolic,na,5,0,SNORD58A;SNORD58B;SNORD58C,na,RMBase_2O-Me
21,8401137,8401138,+,Nm_site_4291,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD58A;SNORD58B;SNORD58C,na,RMBase_2O-Me
21,8401202,8401203,+,Pseudo_site_3169,Y,noScore,3,cytosolic,na,5,0,SNORA2A;SNORA2B,na,RMBase_v3_human_original
21,8401205,8401206,+,Pseudo_site_3170,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
21,8401208,8401209,+,Pseudo_site_3171,Y,noScore,3,cytosolic,na,5,0,SNORA34,na,RMBase_v3_human_original
21,8401215,8401216,+,Nm_site_4297,Um,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD41,na,RMBase_2O-Me
21,8401221,8401222,+,Pseudo_site_3172,Y,noScore,3,cytosolic,na,5,0,SNORA2A;SNORA2B;SNORA34,na,RMBase_v3_human_original
21,8401270,8401271,+,Pseudo_site_3173,Y,noScore,3,cytosolic,na,5,0,SNORA23;SNORA78,na,RMBase_v3_human_original
21,8401301,8401302,+,Nm_site_4302,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD1A;SNORD1B;SNORD1C,na,RMBase_2O-Me
21,8401312,8401313,+,Pseudo_site_3174,Y,noScore,3,cytosolic,na,5,0,SNORA65,na,RMBase_v3_human_original
21,8401329,8401330,+,Pseudo_site_3175,Y,noScore,3,cytosolic,na,5,0,SNORA63,na,RMBase_v3_human_original
21,8401340,8401341,+,Pseudo_site_3177,Y,noScore,3,cytosolic,na,5,0,SNORA21,na,RMBase_v3_human_original
21,8401351,8401352,+,Pseudo_site_3178,Y,noScore,3,cytosolic,na,5,0,SNORA16;SNORA16A,na,RMBase_v3_human_original
21,8401352,8401353,+,m5C_site_29698,m5C,noScore,1,cytosolic,na,5,0,na,na,RMBase_m5C
21,8401365,8401366,+,Nm_site_4311,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD49A;SNORD49B,na,RMBase_2O-Me
21,8401366,8401367,+,Pseudo_site_3179,Y,noScore,3,cytosolic,na,5,0,SNORA65,na,RMBase_v3_human_original
21,8401380,8401381,+,Pseudo_site_3180,Y,noScore,3,cytosolic,na,5,0,SNORA1,na,RMBase_v3_human_original
21,8401407,8401408,+,Nm_site_4315,Um,noScore,1,cytosolic,na,5,0,na,na,RMBase_2O-Me
21,8401408,8401409,+,Nm_site_4316,Gm,noScore,2,"HEK293,HeLa,cytosolic",Nm-seq,5,0,na,na,RMBase_2O-Me
21,8401409,8401410,+,Pseudo_site_3181,Y,noScore,3,cytosolic,na,5,0,SNORA21,na,RMBase_v3_human_original
21,8401430,8401431,+,Pseudo_site_3182,Y,noScore,3,cytosolic,na,5,0,SNORA10,na,RMBase_v3_human_original
21,8401432,8401433,+,Nm_site_4317,Am,noScore,6,"HEK293,PA1,cytosolic","RiboMeth-seq,Nm-seq,RibOxi-seq",5,0,SNORD29,na,RMBase_2O-Me
21,8401439,8401440,+,otherMod_site_679,m3U,noScore,1,cytosolic,na,5,0,na,na,RMBase_other
21,8401440,8401441,+,Pseudo_site_3183,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
21,8401445,8401446,+,Nm_site_4321,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD35A;SNORD35B,na,RMBase_2O-Me
21,8401461,8401462,+,Pseudo_site_3184,Y,noScore,3,cytosolic,na,5,0,SNORA26;SNORA27,na,RMBase_v3_human_original
21,8401478,8401479,+,Pseudo_site_3185,Y,noScore,3,cytosolic,na,5,0,SNORA54,na,RMBase_v3_human_original
21,8401480,8401481,+,Nm_site_4330,Am,noScore,5,"HEK293,cytosolic","RiboMeth-seq,Nm-seq",5,0,SNORD63,na,RMBase_2O-Me
21,8401485,8401486,+,Pseudo_site_3186,Y,noScore,3,cytosolic,na,5,0,SNORA40,na,RMBase_v3_human_original
21,8401488,8401489,+,Pseudo_site_3187,Y,noScore,1,cytosolic,na,5,0,na,na,RMBase_v3_human_original
21,8401499,8401500,+,Nm_site_4331,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD119,na,RMBase_2O-Me
21,8401527,8401528,+,Nm_site_4333,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD91A;SNORD91B,na,RMBase_2O-Me
21,8401529,8401530,+,Nm_site_4334,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",5,0,SNORD72,na,RMBase_2O-Me
21,8401532,8401533,+,Nm_site_4335,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD78,na,RMBase_2O-Me
21,8401537,8401538,+,Pseudo_site_3188,Y,noScore,3,cytosolic,na,5,0,SNORA17,na,RMBase_v3_human_original
21,8401545,8401546,+,Pseudo_site_3189,Y,noScore,2,cytosolic,na,5,0,SNORA81,na,RMBase_v3_human_original
21,8401546,8401547,+,Nm_site_4337,Gm,noScore,3,"HEK293,cytosolic",RiboMeth-seq,5,0,SNORD121A;SNORD121B,na,RMBase_2O-Me
21,8401582,8401583,+,Pseudo_site_3190,Y,noScore,3,cytosolic,na,5,0,SNORA30;SNORA37,na,RMBase_v3_human_original
21,8401598,8401599,+,Pseudo_site_3191,Y,noScore,3,cytosolic,na,5,0,SNORA17,na,RMBase_v3_human_original
21,8401881,8401882,+,Pseudo_site_3192,Y,noScore,3,cytosolic,na,5,0,SNORA17,na,RMBase_v3_human_original
21,8401882,8401883,+,Pseudo_site_3193,Y,noScore,3,cytosolic,na,5,0,SNORA43,na,RMBase_v3_human_original
21,8401910,8401911,+,Pseudo_site_3194,Y,noScore,3,cytosolic,na,5,0,SNORA22;SNORA33,na,RMBase_v3_human_original
21,8401919,8401920,+,Pseudo_site_3195,Y,noScore,3,cytosolic,na,5,0,SNORA22;SNORA64,na,RMBase_v3_human_original
21,8436901,8436902,+,Nm_site_4349,Am,noScore,4,"HeLa,cytosolic",2OMe-seq,3,0,SNORD27,na,RMBase_2O-Me
21,8436908,8436909,+,Pseudo_site_3196,Y,noScore,3,cytosolic,na,3,0,SNORA50;SNORA76,na,RMBase_v3_human_original
21,8436910,8436911,+,Pseudo_site_3197,Y,noScore,3,cytosolic,na,3,0,SNORA55;SNORA69,na,RMBase_v3_human_original
21,8436967,8436968,+,Pseudo_site_3198,Y,noScore,3,cytosolic,na,3,0,SNORA75,na,RMBase_v3_human_original
21,8436973,8436974,+,Nm_site_4352,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD57,na,RMBase_2O-Me
21,8436979,8436980,+,Pseudo_site_3199,Y,noScore,3,cytosolic,na,3,0,SNORA36A;SNORA36B;SNORA50;SNORA76,na,RMBase_v3_human_original
21,8436983,8436984,+,Pseudo_site_3200,Y,noScore,3,cytosolic,na,3,0,SNORA42;SNORA80B,na,RMBase_v3_human_original
21,8436990,8436991,+,Nm_site_4353,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD42A;SNORD42B,na,RMBase_2O-Me
21,8436993,8436994,+,Pseudo_site_3201,Y,noScore,3,cytosolic,na,3,0,SNORA66,na,RMBase_v3_human_original
21,8436995,8436996,+,Nm_site_4354,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD4A;SNORD4B;SNORD5B,na,RMBase_2O-Me
21,8437033,8437034,+,Nm_site_4356,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD45A;SNORD45C,na,RMBase_2O-Me
21,8437040,8437041,+,Nm_site_4357,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD44,na,RMBase_2O-Me
21,8437046,8437047,+,Nm_site_4358,Um,noScore,6,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq,Nm-seq",3,0,SNORD45A;SNORD45B,na,RMBase_2O-Me
21,8437048,8437049,+,Nm_site_4359,Cm,noScore,3,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,na,na,RMBase_2O-Me
21,8437084,8437085,+,Pseudo_site_3202,Y,noScore,3,cytosolic,na,3,0,SNORA10,na,RMBase_v3_human_original
21,8437092,8437093,+,Pseudo_site_3203,Y,noScore,3,cytosolic,na,3,0,SNORA31,na,RMBase_v3_human_original
21,8437280,8437281,+,Pseudo_site_3204,Y,noScore,3,cytosolic,na,3,0,SNORA71A;SNORA71B;SNORA71C;SNORA71D,na,RMBase_v3_human_original
21,8437302,8437303,+,Nm_site_4361,Um,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD68,na,RMBase_2O-Me
21,8437310,8437311,+,Nm_site_4362,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD100,na,RMBase_2O-Me
21,8437336,8437337,+,Nm_site_4364,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD14A;SNORD14B,na,RMBase_2O-Me
21,8437342,8437343,+,Nm_site_4365,Am,noScore,3,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,na,na,RMBase_2O-Me
21,8437358,8437359,+,Nm_site_4367,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD16,na,RMBase_2O-Me
21,8437383,8437384,+,Nm_site_4369,Gm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD11B,na,RMBase_2O-Me
21,8437386,8437387,+,Nm_site_4370,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD70,na,RMBase_2O-Me
21,8437391,8437392,+,Nm_site_4371,Cm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD56,na,RMBase_2O-Me
21,8437446,8437447,+,Pseudo_site_3205,Y,noScore,3,cytosolic,na,3,0,SNORA42;SNORA80B,na,RMBase_v3_human_original
21,8437450,8437451,+,Nm_site_4373,Am,noScore,4,"HeLa,cytosolic",2OMe-seq,3,0,SNORD93,na,RMBase_2O-Me
21,8437464,8437465,+,Nm_site_4374,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD62A;SNORD62B,na,RMBase_2O-Me
21,8437475,8437476,+,Nm_site_4376,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD103A;SNORD103B;SNORD85,na,RMBase_2O-Me
21,8437483,8437484,+,Pseudo_site_3206,Y,noScore,3,cytosolic,na,3,0,SNORA24,na,RMBase_v3_human_original
21,8437501,8437502,+,Nm_site_4377,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD65,na,RMBase_2O-Me
21,8437518,8437519,+,Nm_site_4378,Gm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD54,na,RMBase_2O-Me
21,8437523,8437524,+,Pseudo_site_3207,Y,noScore,3,cytosolic,na,3,0,SNORA46,na,RMBase_v3_human_original
21,8437525,8437526,+,Pseudo_site_3208,Y,noScore,3,cytosolic,na,3,0,SNORA20,na,RMBase_v3_human_original
21,8437542,8437543,+,Nm_site_4379,Am,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD36A;SNORD36B,na,RMBase_2O-Me
21,8437555,8437556,+,Pseudo_site_3209,Y,noScore,1,cytosolic,na,3,0,na,na,RMBase_v3_human_original
21,8437557,8437558,+,Nm_site_4380,Gm,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD19B,na,RMBase_2O-Me
21,8437560,8437561,+,Pseudo_site_3210,Y,noScore,3,cytosolic,na,3,0,SNORA44,na,RMBase_v3_human_original
21,8437671,8437672,+,Nm_site_4381,Cm,noScore,2,"HeLa,cytosolic",2OMe-seq,3,0,na,na,RMBase_2O-Me
21,8437673,8437674,+,Nm_site_4382,Um,noScore,5,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq",3,0,SNORD105B,na,RMBase_2O-Me
21,8437675,8437676,+,Pseudo_site_3211,Y,noScore,3,cytosolic,na,3,0,SNORA25,na,RMBase_v3_human_original
21,8437688,8437689,+,Pseudo_site_3212,Y,noScore,3,cytosolic,na,3,0,SNORA25;SNORA77,na,RMBase_v3_human_original
21,8437689,8437690,+,Pseudo_site_3213,Y,noScore,3,cytosolic,na,3,0,SNORA28,na,RMBase_v3_human_original
21,8437696,8437697,+,Pseudo_site_3214,Y,noScore,3,cytosolic,na,3,0,SNORA44,na,RMBase_v3_human_original
21,8437737,8437738,+,Pseudo_site_3215,Y,noScore,3,cytosolic,na,3,0,SNORA19;SNORA24,na,RMBase_v3_human_original
21,8437740,8437741,+,Pseudo_site_3216,Y,noScore,3,cytosolic,na,3,0,SNORA28,na,RMBase_v3_human_original
21,8437741,8437742,+,Nm_site_4383,Gm,noScore,4,"HeLa,cytosolic",2OMe-seq,3,0,SNORD98,na,RMBase_2O-Me
21,8437792,8437793,+,Pseudo_site_3217,Y,noScore,1,cytosolic,na,3,0,na,na,RMBase_v3_human_original
21,8437878,8437879,+,Pseudo_site_3219,Y,noScore,3,cytosolic,na,3,0,SNORA57;SNORA60,na,RMBase_v3_human_original
21,8437905,8437906,+,Nm_site_4388,Am,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",3,0,SNORD59A;SNORD59B,na,RMBase_2O-Me
21,8437930,8437931,+,Pseudo_site_3220,Y,noScore,3,cytosolic,na,3,0,SNORA8,na,RMBase_v3_human_original
21,8437955,8437956,+,Pseudo_site_3221,Y,noScore,3,cytosolic,na,3,0,SNORA8,na,RMBase_v3_human_original
21,8438048,8438049,+,Pseudo_site_3222,Y,noScore,3,cytosolic,na,3,0,SNORA40,na,RMBase_v3_human_original
21,8438112,8438113,+,Pseudo_site_3223,Y,noScore,3,cytosolic,na,3,0,SNORA5A;SNORA5B;SNORA5C,na,RMBase_v3_human_original
21,8438118,8438119,+,Pseudo_site_3224,Y,noScore,3,cytosolic,na,3,0,SNORA36A;SNORA36B;SNORA36C,na,RMBase_v3_human_original
21,8438122,8438123,+,otherMod_site_680,m1acp3Y,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
21,8438146,8438147,+,Nm_site_4393,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD66,na,RMBase_2O-Me
21,8438162,8438163,+,Nm_site_4394,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",3,0,SNORD110,na,RMBase_2O-Me
21,8438200,8438201,+,otherMod_site_681,Ym,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
21,8438202,8438203,+,Nm_site_4397,Gm,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",3,0,SNORD32A;SNORD32B,na,RMBase_2O-Me
21,8438211,8438212,+,otherMod_site_682,ac4C,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
21,8438221,8438222,+,Pseudo_site_3226,Y,noScore,3,cytosolic,na,3,0,SNORA4,na,RMBase_v3_human_original
21,8438241,8438242,+,Pseudo_site_3227,Y,noScore,3,cytosolic,na,3,0,SNORA15,na,RMBase_v3_human_original
21,8438257,8438258,+,Nm_site_4399,Am,noScore,4,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",3,0,na,na,RMBase_2O-Me
21,8438265,8438266,+,Nm_site_4400,Cm,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",3,0,SNORD28,na,RMBase_2O-Me
21,8438316,8438317,+,Nm_site_4402,Um,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",3,0,SNORD61,na,RMBase_2O-Me
21,8438319,8438320,+,Pseudo_site_3228,Y,noScore,3,cytosolic,na,3,0,SNORA67,na,RMBase_v3_human_original
21,8438364,8438365,+,Nm_site_4405,Gm,noScore,6,"HeLa,HEK293,PA1,cytosolic","2OMe-seq,RiboMeth-seq,RibOxi-seq",3,0,SNORD25,na,RMBase_2O-Me
21,8438499,8438500,+,Pseudo_site_3229,Y,noScore,3,cytosolic,na,3,0,SNORA5A;SNORA5B;SNORA5C,na,RMBase_v3_human_original
21,8438517,8438518,+,Pseudo_site_3230,Y,noScore,3,cytosolic,na,3,0,SNORA41,na,RMBase_v3_human_original
21,8438552,8438553,+,Nm_site_4408,Am,noScore,4,"HeLa,PA1,cytosolic","2OMe-seq,RibOxi-seq",3,0,SNORD82,na,RMBase_2O-Me
21,8438566,8438567,+,Pseudo_site_3232,Y,noScore,1,cytosolic,na,3,0,na,na,RMBase_v3_human_original
21,8438577,8438578,+,Nm_site_4412,Cm,noScore,2,"PA1,cytosolic",RibOxi-seq,3,0,na,na,RMBase_2O-Me
21,8438678,8438679,+,Nm_site_4415,Um,noScore,4,"HeLa,PA1,cytosolic","2OMe-seq,RibOxi-seq",3,0,SNORD20,na,RMBase_2O-Me
21,8438716,8438717,+,otherMod_site_683,ac4C,noScore,1,cytosolic,na,3,0,na,na,RMBase_other
21,8438724,8438725,+,otherMod_site_684,"m6,6A",noScore,1,cytosolic,na,3,0,na,na,RMBase_other
21,8438725,8438726,+,otherMod_site_685,"m6,6A",noScore,1,cytosolic,na,3,0,na,na,RMBase_other
21,8439834,8439835,+,Nm_site_4417,Um,noScore,4,"HEK293,cytosolic",Nm-seq,3,0,SNORD71,na,RMBase_2O-Me
21,8439889,8439890,+,Pseudo_site_3234,Y,noScore,3,cytosolic,na,3,0,SNORA69,na,RMBase_v3_human_original
21,8439895,8439896,+,Nm_site_4421,Gm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",3,0,SNORD96A;SNORD96B,na,RMBase_2O-Me
21,8442460,8442461,+,Nm_site_4451,Gm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD21,na,RMBase_2O-Me
21,8442466,8442467,+,m1A_site_645,m1A,noScore,1,cytosolic,na,3,0,na,na,RMBase_m1A
21,8442470,8442471,+,Nm_site_4453,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD18A;SNORD18B;SNORD18C,na,RMBase_2O-Me
21,8442484,8442485,+,Nm_site_4456,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD104,na,RMBase_2O-Me
21,8442666,8442667,+,Nm_site_4459,Gm,noScore,5,"HEK293,cytosolic","RiboMeth-seq,Nm-seq",3,0,SNORD2;SNORD2B,na,RMBase_2O-Me
21,8442668,8442669,+,Nm_site_4460,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD32A;SNORD32B;SNORD51,na,RMBase_2O-Me
21,8442678,8442679,+,Nm_site_4461,Am,noScore,5,"HEK293,PA1,cytosolic","RiboMeth-seq,RibOxi-seq",3,0,SNORD77;SNORD80,na,RMBase_2O-Me
21,8442680,8442681,+,Pseudo_site_3235,Y,noScore,1,cytosolic,na,3,0,na,na,RMBase_v3_human_original
21,8442726,8442727,+,Pseudo_site_3236,Y,noScore,3,cytosolic,na,3,0,SNORA7A;SNORA7B,na,RMBase_v3_human_original
21,8442769,8442770,+,Nm_site_4472,Gm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",3,0,SNORD80,na,RMBase_2O-Me
21,8442821,8442822,+,Pseudo_site_3237,Y,noScore,2,cytosolic,na,3,0,SNORA56,na,RMBase_v3_human_original
21,8442827,8442828,+,Pseudo_site_3238,Y,noScore,3,cytosolic,na,3,0,SNORA9,na,RMBase_v3_human_original
21,8442888,8442889,+,Pseudo_site_3239,Y,noScore,3,cytosolic,na,3,0,SNORA52,na,RMBase_v3_human_original
21,8442923,8442924,+,Pseudo_site_3240,Y,noScore,2,cytosolic,na,3,0,SNORA47,na,RMBase_v3_human_original
21,8442926,8442927,+,Pseudo_site_3241,Y,noScore,3,cytosolic,na,3,0,SNORA9,na,RMBase_v3_human_original
21,8442936,8442937,+,Pseudo_site_3242,Y,noScore,3,cytosolic,na,3,0,SNORA7A;SNORA7B,na,RMBase_v3_human_original
21,8443004,8443005,+,Pseudo_site_3243,Y,noScore,3,cytosolic,na,3,0,SNORA32,na,RMBase_v3_human_original
21,8443006,8443007,+,Pseudo_site_3244,Y,noScore,1,cytosolic,na,3,0,na,na,RMBase_v3_human_original
21,8443015,8443016,+,Nm_site_4482,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD38A;SNORD38B,na,RMBase_2O-Me
21,8443436,8443437,+,Nm_site_4496,Cm,noScore,3,cytosolic,na,3,0,SNORD48,na,RMBase_2O-Me
21,8443495,8443496,+,Nm_site_4497,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD24,na,RMBase_2O-Me
21,8443545,8443546,+,Nm_site_4509,Am,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD68,na,RMBase_2O-Me
21,8443559,8443560,+,Nm_site_4510,Um,noScore,3,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",3,0,na,na,RMBase_2O-Me
21,8443566,8443567,+,Nm_site_4511,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD5,na,RMBase_2O-Me
21,8443568,8443569,+,Nm_site_4512,Gm,noScore,5,"HEK293,HeLa,cytosolic","RiboMeth-seq,Nm-seq",3,0,SNORD6,na,RMBase_2O-Me
21,8443652,8443653,+,Pseudo_site_3245,Y,noScore,3,cytosolic,na,3,0,SNORA61,na,RMBase_v3_human_original
21,8443948,8443949,+,Nm_site_4531,Cm,noScore,4,"HEK293,cytosolic",RiboMeth-seq,3,0,SNORD55,na,RMBase_2O-Me
21,8443981,8443982,+,Nm_site_4540,Um,noScore,6,"HeLa,HEK293,cytosolic","2OMe-seq,RiboMeth-seq,Nm-seq",3,0,SNORD34,na,RMBase_2O-Me
